index,Title,Summary,Enrollment,Stars,Link,Website
9680,Deep Learning Regression with R,Learn deep learning regression from basic to expert level through a practical course with R statistical software.,151,3.4,https://www.udemy.com/course/deep-learning-regression-with-r/,Udemy
9681,Image Processing and Computer Vision with Python & OpenCV,Learn Image Processing and Computer Vision from AI (ML & DL) professional,151,3.6,https://www.udemy.com/course/image-processing-and-computer-vision-with-python-opencv/,Udemy
9682,Learn MSP430 Programming while Implementing a Task Scheduler,,151,4.1,https://www.udemy.com/course/learn-msp430-programming/,Udemy
9683,Professional macOS Programming,"Learn how to code for your macOS application using the latest tools, designs, & best coding practices with Swift & XCode",151,4.5,https://www.udemy.com/course/professional-macos-programming/,Udemy
9684,Shopify Mastery | Build a Shopify Store in Just 1 Hour,Shopify for Beginners: Create Your Own Shopify Store in 1 hour. No Shopify Experience Required!,151,4.4,https://www.udemy.com/course/shopify-mastery/,Udemy
9685,An Overview of Spatial Data and GIS for the DBA,Learn insights into managing spatial data in your database,150,3.3,https://www.udemy.com/course/an-overview-of-spatial-data-and-gis-for-the-dba/,Udemy
9686,Building Responsive Websites with HTML 5 & CSS3,Learning how to build responsive websites has never been easier!,150,4.5,https://www.udemy.com/course/building-responsive-websites-with-html-5-css3/,Udemy
9687,Functional Programming in 7 Days,Take a 7-day journey to the functional paradigm of Python programming,150,4,https://www.udemy.com/course/functional-programming-in-7-days/,Udemy
9688,Java Server Faces 2.2 ( JSF ) with Theory and Practice,Learn the most important component of Java EE stack.,150,3.3,https://www.udemy.com/course/java-server-faces/,Udemy
9689,Learn 3D Game Development and Programming with Unity,Learn to develop your own 3D games in this comprehensive introduction to game development and programming with Unity 3D,150,4,https://www.udemy.com/course/learn-3d-game-development-and-programming-with-unity/,Udemy
9690,Master iOS 9 - 10 - Xcode and Swift,Learn to use Xcode 7-8 features using Swift 2-3 and iOS 9-10 : Beginner to Expert,150,4.2,https://www.udemy.com/course/master-xcode-and-swift/,Udemy
9691,ASP.NET Web API: Create RESTful API's using C# (.NET 4.5),ASP.NET Web API framework for building RESTful applications and HTTP services on .NET framework,149,3.7,https://www.udemy.com/course/aspnet-web-api-create-restful-apis-in-c-using-net-45/,Udemy
9692,C# & Unity By Example : 20+ Mini Game Development Projects,Learn C# scripting by Building Games with Unity . Build 20+ Mini Projects with C# Scripting for Unity Game Development,149,4.8,https://www.udemy.com/course/c-sharp-projects-for-unity-game-development/,Udemy
9693,"Data Lake, Firehose, Glue, Athena, S3 and AWS SDK for .NET","Leverage AWS Kinesis Data Firehose, AWS Glue, S3, Athena and the AWS SDK to build a Data Lake.",149,4.1,https://www.udemy.com/course/data-lake-firehose-glue-athena-s3-and-aws-sdk-for-net/,Udemy
